path,room_id,is_synthetic
/content/dataset/synthetic/room_103/syn_01.png,103,1
/content/dataset/synthetic/room_103/syn_02.png,103,1
/content/dataset/synthetic/room_103/syn_03.png,103,1
/content/dataset/synthetic/room_103/syn_04.png,103,1
/content/dataset/synthetic/room_103/syn_05.png,103,1
/content/dataset/synthetic/room_103/syn_06.png,103,1
/content/dataset/synthetic/room_103/syn_07.png,103,1
/content/dataset/synthetic/room_103/syn_08.png,103,1
/content/dataset/synthetic/room_103/syn_09.png,103,1
/content/dataset/real/room_104.jpg,104,0
/content/dataset/synthetic/room_104/syn_00.png,104,1
/content/dataset/synthetic/room_104/syn_01.png,104,1
/content/dataset/synthetic/room_104/syn_02.png,104,1
/content/dataset/synthetic/room_104/syn_03.png,104,1
/content/dataset/synthetic/room_104/syn_04.png,104,1
/content/dataset/synthetic/room_104/syn_05.png,104,1
/content/dataset/synthetic/room_104/syn_06.png,104,1
/content/dataset/synthetic/room_104/syn_07.png,104,1
/content/dataset/synthetic/room_104/syn_08.png,104,1
/content/dataset/synthetic/room_104/syn_09.png,104,1
/content/dataset/real/room_105.jpeg,105,0
/content/dataset/synthetic/room_105/syn_00.png,105,1
/content/dataset/synthetic/room_105/syn_01.png,105,1
/content/dataset/synthetic/room_105/syn_02.png,105,1
/content/dataset/synthetic/room_105/syn_03.png,105,1
/content/dataset/synthetic/room_105/syn_04.png,105,1
/content/dataset/synthetic/room_105/syn_05.png,105,1
/content/dataset/synthetic/room_105/syn_06.png,105,1
/content/dataset/synthetic/room_105/syn_07.png,105,1
/content/dataset/synthetic/room_105/syn_08.png,105,1
/content/dataset/synthetic/room_105/syn_09.png,105,1
/content/dataset/real/room_106.jpg,106,0
/content/dataset/synthetic/room_106/syn_00.png,106,1
/content/dataset/synthetic/room_106/syn_01.png,106,1
/content/dataset/synthetic/room_106/syn_02.png,106,1
/content/dataset/synthetic/room_106/syn_03.png,106,1
/content/dataset/synthetic/room_106/syn_04.png,106,1
/content/dataset/synthetic/room_106/syn_05.png,106,1
/content/dataset/synthetic/room_106/syn_06.png,106,1
/content/dataset/synthetic/room_106/syn_07.png,106,1
/content/dataset/synthetic/room_106/syn_08.png,106,1
/content/dataset/synthetic/room_106/syn_09.png,106,1
/content/dataset/real/room_107.jpeg,107,0
/content/dataset/synthetic/room_107/syn_00.png,107,1
/content/dataset/synthetic/room_107/syn_01.png,107,1
/content/dataset/synthetic/room_107/syn_02.png,107,1
/content/dataset/synthetic/room_107/syn_03.png,107,1
/content/dataset/synthetic/room_107/syn_04.png,107,1
/content/dataset/synthetic/room_107/syn_05.png,107,1
/content/dataset/synthetic/room_107/syn_06.png,107,1
/content/dataset/synthetic/room_107/syn_07.png,107,1
/content/dataset/synthetic/room_107/syn_08.png,107,1
/content/dataset/synthetic/room_107/syn_09.png,107,1
/content/dataset/real/room_108.jpg,108,0
/content/dataset/synthetic/room_108/syn_00.png,108,1
/content/dataset/synthetic/room_108/syn_01.png,108,1
/content/dataset/synthetic/room_108/syn_02.png,108,1
/content/dataset/synthetic/room_108/syn_03.png,108,1
/content/dataset/synthetic/room_108/syn_04.png,108,1
/content/dataset/synthetic/room_108/syn_05.png,108,1
/content/dataset/synthetic/room_108/syn_06.png,108,1
/content/dataset/synthetic/room_108/syn_07.png,108,1
/content/dataset/synthetic/room_108/syn_08.png,108,1
/content/dataset/synthetic/room_108/syn_09.png,108,1
/content/dataset/real/room_109.jpeg,109,0
/content/dataset/synthetic/room_109/syn_00.png,109,1
/content/dataset/synthetic/room_109/syn_01.png,109,1
/content/dataset/synthetic/room_109/syn_02.png,109,1
/content/dataset/synthetic/room_109/syn_03.png,109,1
/content/dataset/synthetic/room_109/syn_04.png,109,1
/content/dataset/synthetic/room_109/syn_05.png,109,1
/content/dataset/synthetic/room_109/syn_06.png,109,1
/content/dataset/synthetic/room_109/syn_07.png,109,1
/content/dataset/synthetic/room_109/syn_08.png,109,1
/content/dataset/synthetic/room_109/syn_09.png,109,1
/content/dataset/real/room_11.jpeg,11,0
/content/dataset/synthetic/room_11/syn_00.png,11,1
/content/dataset/synthetic/room_11/syn_01.png,11,1
/content/dataset/synthetic/room_11/syn_02.png,11,1
/content/dataset/synthetic/room_11/syn_03.png,11,1
/content/dataset/synthetic/room_11/syn_04.png,11,1
/content/dataset/synthetic/room_11/syn_05.png,11,1
/content/dataset/synthetic/room_11/syn_06.png,11,1
/content/dataset/synthetic/room_11/syn_07.png,11,1
/content/dataset/synthetic/room_11/syn_08.png,11,1
/content/dataset/synthetic/room_11/syn_09.png,11,1
/content/dataset/real/room_110.jpg,110,0
/content/dataset/synthetic/room_110/syn_00.png,110,1
/content/dataset/synthetic/room_110/syn_01.png,110,1
/content/dataset/synthetic/room_110/syn_02.png,110,1
/content/dataset/synthetic/room_110/syn_03.png,110,1
/content/dataset/synthetic/room_110/syn_04.png,110,1
/content/dataset/synthetic/room_110/syn_05.png,110,1
/content/dataset/synthetic/room_110/syn_06.png,110,1
/content/dataset/synthetic/room_110/syn_07.png,110,1
/content/dataset/synthetic/room_110/syn_08.png,110,1
/content/dataset/synthetic/room_110/syn_09.png,110,1
/content/dataset/real/room_111.jpeg,111,0
/content/dataset/synthetic/room_111/syn_00.png,111,1
/content/dataset/synthetic/room_111/syn_01.png,111,1
/content/dataset/synthetic/room_111/syn_02.png,111,1
/content/dataset/synthetic/room_111/syn_03.png,111,1
/content/dataset/synthetic/room_111/syn_04.png,111,1
/content/dataset/synthetic/room_111/syn_05.png,111,1
/content/dataset/synthetic/room_111/syn_06.png,111,1
/content/dataset/synthetic/room_111/syn_07.png,111,1
/content/dataset/synthetic/room_111/syn_08.png,111,1
/content/dataset/synthetic/room_111/syn_09.png,111,1
/content/dataset/real/room_112.jpg,112,0
/content/dataset/synthetic/room_112/syn_00.png,112,1
/content/dataset/synthetic/room_112/syn_01.png,112,1
/content/dataset/synthetic/room_112/syn_02.png,112,1
/content/dataset/synthetic/room_112/syn_03.png,112,1
/content/dataset/synthetic/room_112/syn_04.png,112,1
/content/dataset/synthetic/room_112/syn_05.png,112,1
/content/dataset/synthetic/room_112/syn_06.png,112,1
/content/dataset/synthetic/room_112/syn_07.png,112,1
/content/dataset/synthetic/room_112/syn_08.png,112,1
/content/dataset/synthetic/room_112/syn_09.png,112,1
/content/dataset/real/room_113.jpeg,113,0
/content/dataset/synthetic/room_113/syn_00.png,113,1
/content/dataset/synthetic/room_113/syn_01.png,113,1
/content/dataset/synthetic/room_113/syn_02.png,113,1
/content/dataset/synthetic/room_113/syn_03.png,113,1
/content/dataset/synthetic/room_113/syn_04.png,113,1
/content/dataset/synthetic/room_113/syn_05.png,113,1
/content/dataset/synthetic/room_113/syn_06.png,113,1
/content/dataset/synthetic/room_113/syn_07.png,113,1
/content/dataset/synthetic/room_113/syn_08.png,113,1
/content/dataset/synthetic/room_113/syn_09.png,113,1
/content/dataset/real/room_114.jpg,114,0
/content/dataset/synthetic/room_114/syn_00.png,114,1
/content/dataset/synthetic/room_114/syn_01.png,114,1
/content/dataset/synthetic/room_114/syn_02.png,114,1
/content/dataset/synthetic/room_114/syn_03.png,114,1
/content/dataset/synthetic/room_114/syn_04.png,114,1
/content/dataset/synthetic/room_114/syn_05.png,114,1
/content/dataset/synthetic/room_114/syn_06.png,114,1
/content/dataset/synthetic/room_114/syn_07.png,114,1
/content/dataset/synthetic/room_114/syn_08.png,114,1
/content/dataset/synthetic/room_114/syn_09.png,114,1
/content/dataset/real/room_115.jpeg,115,0
/content/dataset/synthetic/room_115/syn_00.png,115,1
/content/dataset/synthetic/room_115/syn_01.png,115,1
/content/dataset/synthetic/room_115/syn_02.png,115,1
/content/dataset/synthetic/room_115/syn_03.png,115,1
/content/dataset/synthetic/room_115/syn_04.png,115,1
/content/dataset/synthetic/room_115/syn_05.png,115,1
/content/dataset/synthetic/room_115/syn_06.png,115,1
/content/dataset/synthetic/room_115/syn_07.png,115,1
/content/dataset/synthetic/room_115/syn_08.png,115,1
/content/dataset/synthetic/room_115/syn_09.png,115,1
/content/dataset/real/room_116.jpg,116,0
/content/dataset/synthetic/room_116/syn_00.png,116,1
/content/dataset/synthetic/room_116/syn_01.png,116,1
/content/dataset/synthetic/room_116/syn_02.png,116,1
/content/dataset/synthetic/room_116/syn_03.png,116,1
/content/dataset/synthetic/room_116/syn_04.png,116,1
/content/dataset/synthetic/room_116/syn_05.png,116,1
/content/dataset/synthetic/room_116/syn_06.png,116,1
/content/dataset/synthetic/room_116/syn_07.png,116,1
/content/dataset/synthetic/room_116/syn_08.png,116,1
/content/dataset/synthetic/room_116/syn_09.png,116,1
/content/dataset/real/room_117.jpeg,117,0
/content/dataset/synthetic/room_117/syn_00.png,117,1
/content/dataset/synthetic/room_117/syn_01.png,117,1
/content/dataset/synthetic/room_117/syn_02.png,117,1
/content/dataset/synthetic/room_117/syn_03.png,117,1
/content/dataset/synthetic/room_117/syn_04.png,117,1
/content/dataset/synthetic/room_117/syn_05.png,117,1
/content/dataset/synthetic/room_117/syn_06.png,117,1
/content/dataset/synthetic/room_117/syn_07.png,117,1
/content/dataset/synthetic/room_117/syn_08.png,117,1
/content/dataset/synthetic/room_117/syn_09.png,117,1
/content/dataset/real/room_118.jpg,118,0
/content/dataset/synthetic/room_118/syn_00.png,118,1
/content/dataset/synthetic/room_118/syn_01.png,118,1
/content/dataset/synthetic/room_118/syn_02.png,118,1
/content/dataset/synthetic/room_118/syn_03.png,118,1
/content/dataset/synthetic/room_118/syn_04.png,118,1
/content/dataset/synthetic/room_118/syn_05.png,118,1
/content/dataset/synthetic/room_118/syn_06.png,118,1
/content/dataset/synthetic/room_118/syn_07.png,118,1
/content/dataset/synthetic/room_118/syn_08.png,118,1
/content/dataset/synthetic/room_118/syn_09.png,118,1
/content/dataset/real/room_119.jpeg,119,0
/content/dataset/synthetic/room_119/syn_00.png,119,1
/content/dataset/synthetic/room_119/syn_01.png,119,1
/content/dataset/synthetic/room_119/syn_02.png,119,1
/content/dataset/synthetic/room_119/syn_03.png,119,1
/content/dataset/synthetic/room_119/syn_04.png,119,1
/content/dataset/synthetic/room_119/syn_05.png,119,1
/content/dataset/synthetic/room_119/syn_06.png,119,1
/content/dataset/synthetic/room_119/syn_07.png,119,1
/content/dataset/synthetic/room_119/syn_08.png,119,1
/content/dataset/synthetic/room_119/syn_09.png,119,1
/content/dataset/real/room_12.jpg,12,0
/content/dataset/synthetic/room_12/syn_00.png,12,1
/content/dataset/synthetic/room_12/syn_01.png,12,1
/content/dataset/synthetic/room_12/syn_02.png,12,1
/content/dataset/synthetic/room_12/syn_03.png,12,1
/content/dataset/synthetic/room_12/syn_04.png,12,1
/content/dataset/synthetic/room_12/syn_05.png,12,1
/content/dataset/synthetic/room_12/syn_06.png,12,1
/content/dataset/synthetic/room_12/syn_07.png,12,1
/content/dataset/synthetic/room_12/syn_08.png,12,1
/content/dataset/synthetic/room_12/syn_09.png,12,1
/content/dataset/real/room_120.jpg,120,0
/content/dataset/synthetic/room_120/syn_00.png,120,1
/content/dataset/synthetic/room_120/syn_01.png,120,1
/content/dataset/synthetic/room_120/syn_02.png,120,1
/content/dataset/synthetic/room_120/syn_03.png,120,1
/content/dataset/synthetic/room_120/syn_04.png,120,1
/content/dataset/synthetic/room_120/syn_05.png,120,1
/content/dataset/synthetic/room_120/syn_06.png,120,1
/content/dataset/synthetic/room_120/syn_07.png,120,1
/content/dataset/synthetic/room_120/syn_08.png,120,1
/content/dataset/synthetic/room_120/syn_09.png,120,1
/content/dataset/real/room_121.jpeg,121,0
/content/dataset/synthetic/room_121/syn_00.png,121,1
/content/dataset/synthetic/room_121/syn_01.png,121,1
/content/dataset/synthetic/room_121/syn_02.png,121,1
/content/dataset/synthetic/room_121/syn_03.png,121,1
/content/dataset/synthetic/room_121/syn_04.png,121,1
/content/dataset/synthetic/room_121/syn_05.png,121,1
/content/dataset/synthetic/room_121/syn_06.png,121,1
/content/dataset/synthetic/room_121/syn_07.png,121,1
/content/dataset/synthetic/room_121/syn_08.png,121,1
/content/dataset/synthetic/room_121/syn_09.png,121,1
/content/dataset/real/room_122.jpg,122,0
/content/dataset/synthetic/room_122/syn_00.png,122,1
/content/dataset/synthetic/room_122/syn_01.png,122,1
/content/dataset/synthetic/room_122/syn_02.png,122,1
/content/dataset/synthetic/room_122/syn_03.png,122,1
/content/dataset/synthetic/room_122/syn_04.png,122,1
/content/dataset/synthetic/room_122/syn_05.png,122,1
/content/dataset/synthetic/room_122/syn_06.png,122,1
/content/dataset/synthetic/room_122/syn_07.png,122,1
/content/dataset/synthetic/room_122/syn_08.png,122,1
/content/dataset/synthetic/room_122/syn_09.png,122,1
/content/dataset/real/room_123.jpeg,123,0
/content/dataset/synthetic/room_123/syn_00.png,123,1
/content/dataset/synthetic/room_123/syn_01.png,123,1
/content/dataset/synthetic/room_123/syn_02.png,123,1
/content/dataset/synthetic/room_123/syn_03.png,123,1
/content/dataset/synthetic/room_123/syn_04.png,123,1
/content/dataset/synthetic/room_123/syn_05.png,123,1
/content/dataset/synthetic/room_123/syn_06.png,123,1
/content/dataset/synthetic/room_123/syn_07.png,123,1
/content/dataset/synthetic/room_123/syn_08.png,123,1
/content/dataset/synthetic/room_123/syn_09.png,123,1
/content/dataset/real/room_124.jpg,124,0
/content/dataset/synthetic/room_124/syn_00.png,124,1
/content/dataset/synthetic/room_124/syn_01.png,124,1
/content/dataset/synthetic/room_124/syn_02.png,124,1
/content/dataset/synthetic/room_124/syn_03.png,124,1
/content/dataset/synthetic/room_124/syn_04.png,124,1
/content/dataset/synthetic/room_124/syn_05.png,124,1
/content/dataset/synthetic/room_124/syn_06.png,124,1
/content/dataset/synthetic/room_124/syn_07.png,124,1
/content/dataset/synthetic/room_124/syn_08.png,124,1
/content/dataset/synthetic/room_124/syn_09.png,124,1
/content/dataset/real/room_125.jpeg,125,0
/content/dataset/synthetic/room_125/syn_00.png,125,1
/content/dataset/synthetic/room_125/syn_01.png,125,1
/content/dataset/synthetic/room_125/syn_02.png,125,1
/content/dataset/synthetic/room_125/syn_03.png,125,1
/content/dataset/synthetic/room_125/syn_04.png,125,1
/content/dataset/synthetic/room_125/syn_05.png,125,1
/content/dataset/synthetic/room_125/syn_06.png,125,1
/content/dataset/synthetic/room_125/syn_07.png,125,1
/content/dataset/synthetic/room_125/syn_08.png,125,1
/content/dataset/synthetic/room_125/syn_09.png,125,1
/content/dataset/real/room_126.jpg,126,0
/content/dataset/synthetic/room_126/syn_00.png,126,1
/content/dataset/synthetic/room_126/syn_01.png,126,1
/content/dataset/synthetic/room_126/syn_02.png,126,1
/content/dataset/synthetic/room_126/syn_03.png,126,1
/content/dataset/synthetic/room_126/syn_04.png,126,1
/content/dataset/synthetic/room_126/syn_05.png,126,1
/content/dataset/synthetic/room_126/syn_06.png,126,1
/content/dataset/synthetic/room_126/syn_07.png,126,1
/content/dataset/synthetic/room_126/syn_08.png,126,1
/content/dataset/synthetic/room_126/syn_09.png,126,1
/content/dataset/real/room_127.jpeg,127,0
/content/dataset/synthetic/room_127/syn_00.png,127,1
/content/dataset/synthetic/room_127/syn_01.png,127,1
/content/dataset/synthetic/room_127/syn_02.png,127,1
/content/dataset/synthetic/room_127/syn_03.png,127,1
/content/dataset/synthetic/room_127/syn_04.png,127,1
/content/dataset/synthetic/room_127/syn_05.png,127,1
/content/dataset/synthetic/room_127/syn_06.png,127,1
/content/dataset/synthetic/room_127/syn_07.png,127,1
/content/dataset/synthetic/room_127/syn_08.png,127,1
/content/dataset/synthetic/room_127/syn_09.png,127,1
/content/dataset/real/room_128.jpg,128,0
/content/dataset/synthetic/room_128/syn_00.png,128,1
/content/dataset/synthetic/room_128/syn_01.png,128,1
/content/dataset/synthetic/room_128/syn_02.png,128,1
/content/dataset/synthetic/room_128/syn_03.png,128,1
/content/dataset/synthetic/room_128/syn_04.png,128,1
/content/dataset/synthetic/room_128/syn_05.png,128,1
/content/dataset/synthetic/room_128/syn_06.png,128,1
/content/dataset/synthetic/room_128/syn_07.png,128,1
/content/dataset/synthetic/room_128/syn_08.png,128,1
/content/dataset/synthetic/room_128/syn_09.png,128,1
/content/dataset/real/room_129.jpeg,129,0
/content/dataset/synthetic/room_129/syn_00.png,129,1
/content/dataset/synthetic/room_129/syn_01.png,129,1
/content/dataset/synthetic/room_129/syn_02.png,129,1
/content/dataset/synthetic/room_129/syn_03.png,129,1
/content/dataset/synthetic/room_129/syn_04.png,129,1
/content/dataset/synthetic/room_129/syn_05.png,129,1
/content/dataset/synthetic/room_129/syn_06.png,129,1
/content/dataset/synthetic/room_129/syn_07.png,129,1
/content/dataset/synthetic/room_129/syn_08.png,129,1
/content/dataset/synthetic/room_129/syn_09.png,129,1
/content/dataset/real/room_13.jpeg,13,0
/content/dataset/synthetic/room_13/syn_00.png,13,1
/content/dataset/synthetic/room_13/syn_01.png,13,1
/content/dataset/synthetic/room_13/syn_02.png,13,1
/content/dataset/synthetic/room_13/syn_03.png,13,1
/content/dataset/synthetic/room_13/syn_04.png,13,1
/content/dataset/synthetic/room_13/syn_05.png,13,1
/content/dataset/synthetic/room_13/syn_06.png,13,1
/content/dataset/synthetic/room_13/syn_07.png,13,1
/content/dataset/synthetic/room_13/syn_08.png,13,1
/content/dataset/synthetic/room_13/syn_09.png,13,1
/content/dataset/real/room_130.jpg,130,0
/content/dataset/synthetic/room_130/syn_00.png,130,1
/content/dataset/synthetic/room_130/syn_01.png,130,1
/content/dataset/synthetic/room_130/syn_02.png,130,1
/content/dataset/synthetic/room_130/syn_03.png,130,1
/content/dataset/synthetic/room_130/syn_04.png,130,1
/content/dataset/synthetic/room_130/syn_05.png,130,1
/content/dataset/synthetic/room_130/syn_06.png,130,1
/content/dataset/synthetic/room_130/syn_07.png,130,1
/content/dataset/synthetic/room_130/syn_08.png,130,1
/content/dataset/synthetic/room_130/syn_09.png,130,1
/content/dataset/real/room_131.jpeg,131,0
/content/dataset/synthetic/room_131/syn_00.png,131,1
/content/dataset/synthetic/room_131/syn_01.png,131,1
/content/dataset/synthetic/room_131/syn_02.png,131,1
/content/dataset/synthetic/room_131/syn_03.png,131,1
/content/dataset/synthetic/room_131/syn_04.png,131,1
/content/dataset/synthetic/room_131/syn_05.png,131,1
/content/dataset/synthetic/room_131/syn_06.png,131,1
/content/dataset/synthetic/room_131/syn_07.png,131,1
/content/dataset/synthetic/room_131/syn_08.png,131,1
/content/dataset/synthetic/room_131/syn_09.png,131,1
/content/dataset/real/room_132.jpg,132,0
/content/dataset/synthetic/room_132/syn_00.png,132,1
/content/dataset/synthetic/room_132/syn_01.png,132,1
/content/dataset/synthetic/room_132/syn_02.png,132,1
/content/dataset/synthetic/room_132/syn_03.png,132,1
/content/dataset/synthetic/room_132/syn_04.png,132,1
/content/dataset/synthetic/room_132/syn_05.png,132,1
/content/dataset/synthetic/room_132/syn_06.png,132,1
/content/dataset/synthetic/room_132/syn_07.png,132,1
/content/dataset/synthetic/room_132/syn_08.png,132,1
/content/dataset/synthetic/room_132/syn_09.png,132,1
/content/dataset/real/room_133.jpeg,133,0
/content/dataset/synthetic/room_133/syn_00.png,133,1
/content/dataset/synthetic/room_133/syn_01.png,133,1
/content/dataset/synthetic/room_133/syn_02.png,133,1
/content/dataset/synthetic/room_133/syn_03.png,133,1
/content/dataset/synthetic/room_133/syn_04.png,133,1
/content/dataset/synthetic/room_133/syn_05.png,133,1
/content/dataset/synthetic/room_133/syn_06.png,133,1
/content/dataset/synthetic/room_133/syn_07.png,133,1
/content/dataset/synthetic/room_133/syn_08.png,133,1
/content/dataset/synthetic/room_133/syn_09.png,133,1
/content/dataset/real/room_134.jpg,134,0
/content/dataset/synthetic/room_134/syn_00.png,134,1
/content/dataset/synthetic/room_134/syn_01.png,134,1
/content/dataset/synthetic/room_134/syn_02.png,134,1
/content/dataset/synthetic/room_134/syn_03.png,134,1
/content/dataset/synthetic/room_134/syn_04.png,134,1
/content/dataset/synthetic/room_134/syn_05.png,134,1
/content/dataset/synthetic/room_134/syn_06.png,134,1
/content/dataset/synthetic/room_134/syn_07.png,134,1
/content/dataset/synthetic/room_134/syn_08.png,134,1
/content/dataset/synthetic/room_134/syn_09.png,134,1
/content/dataset/real/room_135.jpeg,135,0
/content/dataset/synthetic/room_135/syn_00.png,135,1
/content/dataset/synthetic/room_135/syn_01.png,135,1
/content/dataset/synthetic/room_135/syn_02.png,135,1
/content/dataset/synthetic/room_135/syn_03.png,135,1
/content/dataset/synthetic/room_135/syn_04.png,135,1
/content/dataset/synthetic/room_135/syn_05.png,135,1
/content/dataset/synthetic/room_135/syn_06.png,135,1
/content/dataset/synthetic/room_135/syn_07.png,135,1
/content/dataset/synthetic/room_135/syn_08.png,135,1
/content/dataset/synthetic/room_135/syn_09.png,135,1
/content/dataset/real/room_136.jpg,136,0
/content/dataset/synthetic/room_136/syn_00.png,136,1
/content/dataset/synthetic/room_136/syn_01.png,136,1
/content/dataset/synthetic/room_136/syn_02.png,136,1
/content/dataset/synthetic/room_136/syn_03.png,136,1
/content/dataset/synthetic/room_136/syn_04.png,136,1
/content/dataset/synthetic/room_136/syn_05.png,136,1
/content/dataset/synthetic/room_136/syn_06.png,136,1
/content/dataset/synthetic/room_136/syn_07.png,136,1
/content/dataset/synthetic/room_136/syn_08.png,136,1
/content/dataset/synthetic/room_136/syn_09.png,136,1
/content/dataset/real/room_137.jpeg,137,0
/content/dataset/synthetic/room_137/syn_00.png,137,1
/content/dataset/synthetic/room_137/syn_01.png,137,1
/content/dataset/synthetic/room_137/syn_02.png,137,1
/content/dataset/synthetic/room_137/syn_03.png,137,1
/content/dataset/synthetic/room_137/syn_04.png,137,1
/content/dataset/synthetic/room_137/syn_05.png,137,1
/content/dataset/synthetic/room_137/syn_06.png,137,1
/content/dataset/synthetic/room_137/syn_07.png,137,1
/content/dataset/synthetic/room_137/syn_08.png,137,1
/content/dataset/synthetic/room_137/syn_09.png,137,1
/content/dataset/real/room_138.jpg,138,0
/content/dataset/synthetic/room_138/syn_00.png,138,1
/content/dataset/synthetic/room_138/syn_01.png,138,1
/content/dataset/synthetic/room_138/syn_02.png,138,1
/content/dataset/synthetic/room_138/syn_03.png,138,1
/content/dataset/synthetic/room_138/syn_04.png,138,1
/content/dataset/synthetic/room_138/syn_05.png,138,1
/content/dataset/synthetic/room_138/syn_06.png,138,1
/content/dataset/synthetic/room_138/syn_07.png,138,1
/content/dataset/synthetic/room_138/syn_08.png,138,1
/content/dataset/synthetic/room_138/syn_09.png,138,1
/content/dataset/real/room_139.jpeg,139,0
/content/dataset/synthetic/room_139/syn_00.png,139,1
/content/dataset/synthetic/room_139/syn_01.png,139,1
/content/dataset/synthetic/room_139/syn_02.png,139,1
/content/dataset/synthetic/room_139/syn_03.png,139,1
/content/dataset/synthetic/room_139/syn_04.png,139,1
/content/dataset/synthetic/room_139/syn_05.png,139,1
/content/dataset/synthetic/room_139/syn_06.png,139,1
/content/dataset/synthetic/room_139/syn_07.png,139,1
/content/dataset/synthetic/room_139/syn_08.png,139,1
/content/dataset/synthetic/room_139/syn_09.png,139,1
/content/dataset/real/room_14.jpg,14,0
/content/dataset/synthetic/room_14/syn_00.png,14,1
/content/dataset/synthetic/room_14/syn_01.png,14,1
/content/dataset/synthetic/room_14/syn_02.png,14,1
/content/dataset/synthetic/room_14/syn_03.png,14,1
/content/dataset/synthetic/room_14/syn_04.png,14,1
/content/dataset/synthetic/room_14/syn_05.png,14,1
/content/dataset/synthetic/room_14/syn_06.png,14,1
/content/dataset/synthetic/room_14/syn_07.png,14,1
/content/dataset/synthetic/room_14/syn_08.png,14,1
/content/dataset/synthetic/room_14/syn_09.png,14,1
/content/dataset/real/room_140.jpg,140,0
/content/dataset/synthetic/room_140/syn_00.png,140,1
/content/dataset/synthetic/room_140/syn_01.png,140,1
/content/dataset/synthetic/room_140/syn_02.png,140,1
/content/dataset/synthetic/room_140/syn_03.png,140,1
/content/dataset/synthetic/room_140/syn_04.png,140,1
/content/dataset/synthetic/room_140/syn_05.png,140,1
/content/dataset/synthetic/room_140/syn_06.png,140,1
/content/dataset/synthetic/room_140/syn_07.png,140,1
/content/dataset/synthetic/room_140/syn_08.png,140,1
/content/dataset/synthetic/room_140/syn_09.png,140,1
/content/dataset/real/room_141.jpeg,141,0
/content/dataset/synthetic/room_141/syn_00.png,141,1
/content/dataset/synthetic/room_141/syn_01.png,141,1
/content/dataset/synthetic/room_141/syn_02.png,141,1
/content/dataset/synthetic/room_141/syn_03.png,141,1
/content/dataset/synthetic/room_141/syn_04.png,141,1
/content/dataset/synthetic/room_141/syn_05.png,141,1
/content/dataset/synthetic/room_141/syn_06.png,141,1
/content/dataset/synthetic/room_141/syn_07.png,141,1
/content/dataset/synthetic/room_141/syn_08.png,141,1
